Subject	Comp	RT	Error
12	comp	251.177347	0
12	incomp	418.19637	0
12	incomp	401.450718	0
12	comp	368.041187	0
12	comp	301.035492	0
12	incomp	318.012328	1
12	comp	284.572704	0
12	comp	351.31445	0
12	comp	384.751382	0
12	incomp	351.294704	0
12	comp	551.571553	0
12	comp	334.676597	0
12	incomp	484.8941	0
12	incomp	367.936079	0
12	incomp	484.772009	0
12	comp	351.3741	0
12	comp	384.661983	0
12	comp	401.446696	0
12	incomp	451.471671	0
12	incomp	434.545321	0
12	incomp	434.76978	0
12	comp	501.47386	0
12	comp	384.718214	0
12	comp	434.436902	0
12	incomp	434.812126	0
12	incomp	568.206777	0
12	incomp	317.88472	0
12	comp	334.535088	0
12	incomp	551.619032	0
12	comp	401.396596	0
12	incomp	368.065425	1
12	comp	568.318319	0
12	comp	384.641419	0
12	comp	551.536014	0
12	incomp	434.773918	0
12	comp	401.411535	0
12	incomp	451.35102	0
12	incomp	484.829091	0
12	comp	418.065506	0
12	comp	401.346111	0
12	comp	384.694927	0
12	incomp	434.814789	0
12	comp	584.92918	1
12	incomp	468.102609	0
12	comp	1018.784251	0
12	incomp	785.161673	0
12	comp	401.377894	0
12	incomp	468.09541	0
12	incomp	885.328142	0
12	incomp	534.844457	0
12	incomp	735.149197	0
12	incomp	584.833208	0
12	comp	501.464814	0
12	comp	401.411081	0
12	incomp	501.568637	0
12	incomp	501.586507	0
12	comp	468.097908	0
12	comp	468.137535	0
12	incomp	534.866258	0
12	incomp	401.447509	0
12	incomp	418.045118	0
12	comp	384.667171	0
12	incomp	501.493926	0
12	comp	318.02722	0
12	incomp	418.012914	0
12	comp	418.102569	0
12	comp	468.130843	0
12	comp	468.145937	0
12	comp	384.780889	0
12	comp	468.18261	0
12	incomp	468.149471	0
12	incomp	451.476343	0
12	comp	468.180829	0
12	comp	451.474174	0
12	incomp	451.499731	0
12	incomp	434.719919	0
12	incomp	451.506607	0
12	incomp	334.688881	0
12	incomp	401.433824	0
12	incomp	401.378659	0
12	incomp	451.512508	0
12	incomp	334.676154	1
12	comp	467.971605	0
12	incomp	468.095584	0
12	comp	434.822961	0
12	comp	334.716059	0
12	comp	384.704133	0
12	comp	334.671291	0
12	incomp	451.397672	0
12	comp	434.738968	0
12	incomp	551.564999	0
12	incomp	401.366407	0
12	incomp	401.451876	0
12	comp	418.042463	0
12	comp	468.092011	0
12	incomp	584.957638	0
12	incomp	434.716904	0
12	comp	468.121341	0
12	comp	534.770706	0
12	comp	935.319087	0
12	comp	634.997793	0
12	incomp	1035.48483	0
12	comp	1202.332845	0
12	comp	534.820441	0
12	comp	367.94166	0
12	incomp	434.724619	0
12	incomp	351.37948	0
12	comp	568.254753	0
12	incomp	568.212603	0
12	incomp	451.489252	0
12	incomp	718.459207	0
12	comp	501.469609	0
12	comp	434.741201	0
12	comp	618.306155	0
12	incomp	384.772957	1
12	incomp	418.115445	1
12	comp	368.087864	0
12	incomp	468.198182	0
12	comp	384.742588	0
12	comp	501.551335	0
12	incomp	518.167354	0
12	comp	417.734271	0
12	incomp	401.288797	0
12	incomp	418.108704	0
12	comp	434.73306	0
12	incomp	551.614783	0
12	comp	368.057422	0
12	comp	918.601374	0
12	comp	801.901063	0
12	comp	468.157228	0
12	comp	518.215357	0
12	comp	551.454981	0
12	comp	434.745483	0
12	comp	434.761291	0
12	incomp	1002.048143	0
12	comp	401.347173	0
12	incomp	601.707789	0
12	comp	401.348534	0
12	incomp	551.472797	0
12	incomp	551.494124	0
12	incomp	618.385907	0
12	comp	601.534712	0
12	comp	651.68082	0
12	incomp	751.767308	0
12	incomp	401.249337	0
12	comp	384.720893	0
12	incomp	451.409618	0
12	incomp	451.448963	0
12	incomp	418.155481	0
12	comp	534.870378	0
12	incomp	668.427669	0
12	incomp	618.28342	0
12	incomp	534.942698	0
12	comp	418.08023	0
12	incomp	968.68017	0
12	comp	952.03612	0
12	comp	1085.49318	0
12	comp	618.306956	0
12	incomp	501.543272	0
12	comp	768.521944	0
12	comp	668.409542	0
12	incomp	785.151873	0
12	incomp	1168.963962	0
12	comp	751.757317	0
12	incomp	368.017381	1
12	incomp	368.045203	1
12	incomp	518.086505	0
12	comp	484.879383	0
12	incomp	451.393246	0
12	incomp	468.035326	0
12	incomp	418.052008	0
12	incomp	351.366353	0
12	comp	451.353017	0
12	incomp	468.142101	0
12	comp	384.765902	0
12	incomp	401.401236	0
12	incomp	401.319904	0
12	comp	484.893004	0
12	incomp	518.250531	0
12	incomp	468.201532	0
12	comp	401.379916	0
12	comp	468.167535	0
12	incomp	501.520986	0
12	incomp	401.367751	0
12	comp	301.260435	0
12	comp	367.958144	0
12	incomp	418.099366	0
12	incomp	484.727179	0
12	incomp	468.073532	0
12	comp	518.143944	0
12	comp	468.182139	0
12	incomp	568.291597	0
12	comp	484.766419	0
12	incomp	518.25486	0
12	comp	451.427831	0
12	incomp	451.511701	0
12	comp	568.258881	0
12	comp	401.313563	0
12	comp	885.271858	0
12	incomp	585.000298	0
12	incomp	718.380308	0
12	incomp	618.290374	0
12	comp	484.701679	0
12	comp	451.446522	0
12	incomp	618.192723	0
12	comp	418.063507	0
12	comp	401.396085	0
12	incomp	484.834757	0
12	incomp	501.45821	0
12	comp	417.961419	0
12	comp	434.76831	0
12	incomp	518.198919	0
12	incomp	418.15806	0
12	comp	451.553736	0
12	incomp	568.281544	0
12	comp	601.66891	0
12	incomp	518.195886	0
12	incomp	451.398768	0
12	comp	568.285007	0
12	comp	418.107214	0
12	comp	401.453442	0
12	comp	401.447922	0
12	comp	384.751896	0
12	comp	835.198572	0
13	comp	584.918116	0
13	comp	384.615428	0
13	incomp	451.463663	0
13	incomp	451.403577	0
13	incomp	451.416481	0
13	comp	434.733687	0
13	incomp	434.81798	0
13	comp	351.391703	0
13	comp	551.566325	0
13	comp	367.96267	0
13	incomp	368.144126	1
13	incomp	584.925366	0
13	comp	618.307986	0
13	incomp	501.559685	0
13	comp	501.515253	0
13	incomp	434.667988	0
13	comp	518.181074	0
13	comp	401.450786	0
13	comp	368.029902	0
13	comp	534.839855	0
13	comp	368.036878	0
13	comp	301.339499	0
13	incomp	334.607239	1
13	incomp	584.905167	0
13	incomp	418.056684	0
13	comp	518.208714	0
13	incomp	384.812191	1
13	comp	384.691236	0
13	incomp	534.904545	0
13	comp	334.657426	0
13	comp	418.074156	0
13	incomp	468.195302	0
13	incomp	451.395308	0
13	comp	434.825742	0
13	comp	368.020222	0
13	comp	384.80631	0
13	comp	401.364526	0
13	comp	401.375391	0
13	incomp	451.44912	0
13	incomp	351.321259	0
13	comp	418.090542	0
13	comp	418.100318	0
13	comp	384.722661	0
13	incomp	484.7716	0
13	incomp	484.874025	0
13	incomp	451.532779	0
13	incomp	418.06194	1
13	incomp	668.289228	0
13	incomp	384.619608	0
13	incomp	418.092345	0
13	incomp	401.384931	0
13	incomp	434.828883	0
13	incomp	418.070948	0
13	incomp	468.191365	0
13	comp	434.720475	0
13	comp	384.730257	0
13	incomp	1202.398649	0
13	incomp	351.388806	0
13	comp	351.40749	0
13	comp	418.084168	0
13	incomp	468.066808	0
13	comp	301.352798	0
13	comp	334.713622	0
13	comp	384.632727	0
13	incomp	334.71653	0
13	comp	401.357785	0
13	comp	367.967863	0
13	incomp	384.649061	0
13	comp	368.041012	0
13	comp	317.620803	0
13	incomp	317.933053	1
13	comp	334.680775	0
13	incomp	384.628459	0
13	comp	484.822307	0
13	comp	351.326567	0
13	incomp	267.828349	1
13	incomp	351.229835	0
13	incomp	367.980628	0
13	comp	451.394572	0
13	incomp	451.322053	0
13	comp	518.194364	0
13	comp	317.905139	0
13	incomp	334.74225	0
13	incomp	317.968913	0
13	incomp	451.436639	0
13	comp	334.582618	0
13	incomp	384.77764	0
13	comp	434.730643	0
13	incomp	451.390226	0
13	incomp	334.60022	0
13	incomp	318.006343	0
13	comp	368.104054	0
13	incomp	401.426268	0
13	incomp	518.185981	0
13	incomp	434.72891	0
13	incomp	368.142525	0
13	comp	501.544356	0
13	incomp	384.692088	0
13	comp	584.897362	1
13	incomp	534.817385	0
13	comp	334.564803	0
13	comp	518.24413	0
13	incomp	384.735329	0
13	comp	518.208574	0
13	comp	384.645008	0
13	incomp	501.458391	0
13	comp	334.623478	0
13	comp	417.972476	1
13	comp	384.669976	0
13	incomp	434.830483	0
13	incomp	351.357563	0
13	comp	351.343801	0
13	incomp	434.825196	0
13	comp	334.643093	0
13	comp	351.213698	1
13	comp	451.504207	0
13	incomp	451.401181	0
13	incomp	418.105939	0
13	comp	434.820137	0
13	incomp	351.235714	0
13	incomp	401.451414	0
13	comp	351.320163	0
13	comp	367.975375	0
13	comp	351.360537	0
13	incomp	317.957973	1
13	incomp	384.692925	1
13	comp	468.121896	0
13	incomp	401.276213	0
13	incomp	451.44587	0
13	comp	501.500021	0
13	incomp	401.457911	0
13	incomp	368.048051	0
13	comp	518.239791	0
13	comp	301.292754	0
13	incomp	368.108814	1
13	comp	334.680018	0
13	incomp	284.624653	1
13	comp	568.202167	0
13	comp	434.834949	0
13	incomp	501.568936	0
13	incomp	468.145691	0
13	incomp	368.028914	0
13	comp	418.0406	0
13	incomp	534.82788	0
13	comp	418.103315	0
13	incomp	351.393354	0
13	incomp	401.438008	0
13	incomp	384.680023	0
13	comp	468.176147	0
13	incomp	401.315181	0
13	comp	501.526104	0
13	incomp	401.422884	0
13	comp	451.454641	0
13	incomp	518.107124	0
13	comp	801.889575	0
13	incomp	401.415857	0
13	incomp	351.014303	0
13	comp	301.271913	0
13	incomp	284.5484	1
13	incomp	401.453467	0
13	comp	334.662768	0
13	incomp	418.035606	0
13	comp	401.32986	0
13	comp	317.930006	0
13	comp	301.287323	0
13	comp	317.994973	0
13	comp	317.99693	0
13	comp	301.305713	0
13	comp	601.621081	0
13	incomp	401.367904	0
13	incomp	418.126473	0
13	incomp	351.219942	1
13	incomp	368.083899	0
13	incomp	384.689389	0
13	comp	551.522935	0
13	comp	384.681009	0
13	incomp	418.120671	0
13	comp	401.339425	0
13	incomp	334.667902	0
13	comp	317.950164	0
13	incomp	368.070733	0
13	incomp	401.345633	0
13	incomp	434.731647	0
13	incomp	384.651131	0
13	comp	401.318307	0
13	incomp	418.090271	0
13	incomp	301.281503	0
13	incomp	334.631713	0
13	comp	468.183978	0
13	incomp	368.069802	0
13	comp	367.952269	0
13	comp	367.962301	0
13	comp	401.363195	0
13	comp	451.417511	0
13	comp	334.689695	0
13	incomp	251.245328	0
13	incomp	401.41624	0
13	comp	451.489136	0
13	incomp	317.92319	0
13	comp	384.716763	0
13	incomp	384.793606	0
13	incomp	367.922901	0
13	comp	368.000075	1
13	incomp	418.123389	0
13	comp	384.661224	0
13	incomp	351.019935	0
13	comp	434.773042	0
13	incomp	317.939275	0
13	comp	284.615221	0
13	incomp	351.284641	1
13	comp	401.39673	0
13	comp	468.169672	0
13	comp	301.327586	0
13	comp	251.238441	0
13	comp	367.940357	0
13	incomp	401.440332	0
13	incomp	384.779732	0
13	comp	301.225068	0
13	comp	434.815731	0
13	incomp	368.015387	0
13	comp	334.685203	0
13	comp	351.366743	0
13	incomp	351.293166	0
13	comp	434.788124	0
13	comp	484.81992	0
13	comp	301.268526	0
13	comp	317.869095	0
13	comp	251.24935	0
13	incomp	301.214645	1
13	comp	334.728491	0
13	incomp	301.3417	1
13	comp	418.071186	0
13	comp	284.589908	0
13	comp	318.031211	0
13	incomp	384.665875	0
13	incomp	318.01812	0
13	incomp	317.646745	0
13	incomp	351.218128	0
13	incomp	451.449769	0
13	comp	351.33739	0
13	comp	351.241362	0
13	incomp	368.065998	0
13	incomp	317.973356	0
13	incomp	451.568723	0
13	incomp	501.546597	0
13	comp	368.060474	0
13	comp	418.119521	0
13	incomp	384.677497	0
13	comp	418.069072	1
13	incomp	367.974152	0
13	incomp	301.28125	0
13	comp	434.829541	0
13	incomp	484.65768	0
13	comp	384.620259	0
13	comp	401.397898	0
13	incomp	418.086084	0
13	comp	418.045084	1
13	incomp	384.676306	0
13	incomp	334.701042	0
13	incomp	384.75019	0
13	comp	284.610504	0
13	comp	301.266124	0
13	comp	334.594639	0
13	incomp	368.05289	0
13	incomp	434.791998	0
13	comp	334.607175	0
13	comp	401.37237	0
13	incomp	418.053415	0
13	comp	384.603008	0
13	incomp	368.023241	0
13	comp	351.338561	0
13	comp	351.381842	1
13	incomp	468.129399	0
13	incomp	451.417022	0
13	incomp	384.724196	0
13	comp	368.042172	0
13	incomp	401.43185	0
13	incomp	334.625287	0
13	comp	518.212751	0
13	comp	434.765162	0
13	comp	568.304308	0
13	incomp	284.638554	1
13	incomp	434.828338	0
13	incomp	367.996903	0
13	comp	367.993773	0
13	comp	434.812137	1
13	incomp	351.38827	1
13	comp	901.991126	0
13	incomp	434.704438	0
13	incomp	434.775627	0
13	comp	518.225447	0
13	incomp	418.10553	0
13	incomp	384.760817	0
13	comp	351.358513	0
13	incomp	384.645426	0
13	comp	334.676359	0
13	incomp	351.287966	0
13	incomp	384.667508	0
13	comp	401.453006	0
13	comp	384.739084	0
13	incomp	367.979915	0
13	incomp	417.841207	0
13	comp	368.119447	0
13	incomp	334.656106	0
13	incomp	351.356458	0
13	comp	334.692301	0
13	comp	301.2608	0
13	incomp	301.306888	1
13	comp	334.60743	0
13	incomp	301.330588	1
13	comp	484.879824	0
13	comp	384.737475	0
13	incomp	484.787135	0
13	comp	384.608046	0
13	comp	518.181425	0
13	incomp	401.077534	0
13	comp	434.808829	1
13	incomp	418.137304	0
13	comp	484.815475	0
13	comp	334.681565	0
13	incomp	351.26213	0
13	incomp	351.369913	0
13	incomp	451.483896	0
13	comp	368.058715	0
13	incomp	384.7122	1
13	comp	418.036431	0
13	comp	384.749663	0
13	comp	301.294842	0
13	comp	568.220499	0
13	incomp	401.383568	0
13	incomp	384.671753	1
13	incomp	885.280157	0
13	comp	334.696507	0
13	incomp	451.500168	0
13	comp	401.381562	0
13	comp	334.634861	0
14	comp	451.438204	0
14	incomp	384.69425	0
14	incomp	451.486375	0
14	incomp	384.733742	0
14	incomp	317.993222	0
14	comp	317.944071	0
14	incomp	284.451465	1
14	incomp	401.354852	0
14	comp	334.382074	0
14	incomp	368.057185	0
14	incomp	351.298626	0
14	incomp	284.579391	0
14	comp	451.476532	0
14	comp	351.363547	0
14	comp	334.529247	0
14	comp	367.961986	0
14	incomp	401.413631	0
14	incomp	301.007765	0
14	incomp	334.60131	0
14	incomp	334.652978	0
14	incomp	351.331951	0
14	comp	401.410456	0
14	comp	601.565118	0
14	comp	317.972636	0
14	comp	418.03229	0
14	incomp	418.028011	0
14	incomp	434.684069	0
14	incomp	418.14198	0
14	incomp	334.617828	0
14	incomp	301.209804	0
14	comp	351.300453	1
14	comp	501.574132	0
14	comp	368.048716	0
14	comp	334.643499	0
14	incomp	351.316561	1
14	comp	418.045327	0
14	incomp	468.14157	0
14	incomp	351.326592	0
14	comp	418.024824	0
14	comp	351.377707	0
14	comp	367.98375	0
14	comp	317.973901	0
14	comp	334.656889	0
14	comp	384.714303	0
14	incomp	351.401687	0
14	comp	484.850299	0
14	incomp	401.334698	0
14	incomp	318.043234	0
14	comp	401.413571	0
14	comp	301.304719	0
14	incomp	334.696484	0
14	incomp	334.685699	0
14	comp	835.035335	0
14	comp	384.773828	0
14	comp	301.29078	0
14	incomp	451.487032	0
14	incomp	518.230452	0
14	comp	518.126746	0
14	incomp	367.894738	0
14	comp	434.81046	0
14	comp	334.61429	0
14	incomp	367.973843	0
14	comp	317.933863	0
14	incomp	301.303734	1
14	incomp	367.998516	0
14	incomp	418.112418	0
14	comp	368.0704	0
14	comp	301.237998	0
14	incomp	551.626613	0
14	incomp	418.157397	0
14	incomp	301.265018	0
14	incomp	317.906772	0
14	comp	334.712864	0
14	comp	267.974612	0
14	incomp	268.01895	0
14	comp	351.380383	0
14	incomp	267.90266	0
14	incomp	317.879887	0
14	incomp	217.866996	0
14	comp	351.024192	0
14	incomp	284.619867	0
14	incomp	301.332597	0
14	incomp	267.907396	0
14	comp	401.464303	1
14	comp	318.014993	0
14	incomp	351.29766	0
14	comp	318.013531	0
14	comp	251.196491	0
14	comp	334.773849	0
14	comp	267.849623	0
14	incomp	384.72128	0
14	incomp	351.357242	0
14	comp	384.656341	0
14	comp	251.242897	1
14	incomp	418.129796	0
14	comp	317.919571	0
14	incomp	434.760231	0
14	comp	334.700239	0
14	incomp	401.296109	0
14	incomp	418.034821	0
14	comp	317.98103	0
14	comp	284.495343	0
14	comp	334.54447	0
14	comp	334.675138	0
14	comp	368.042256	0
14	incomp	351.352351	0
14	incomp	351.036985	0
14	comp	351.397042	0
14	comp	318.016044	0
14	incomp	367.966076	0
14	incomp	334.656481	0
14	comp	301.282463	0
14	comp	434.745494	0
14	comp	317.988042	0
14	comp	284.578468	0
14	incomp	518.206639	0
14	comp	401.362919	1
14	comp	384.728167	0
14	incomp	468.178497	0
14	incomp	301.287596	0
14	comp	301.31444	0
14	incomp	367.988507	0
14	comp	368.068965	0
14	incomp	317.929233	1
14	comp	301.257025	0
14	incomp	334.674616	0
14	incomp	267.867978	1
14	comp	301.255707	0
14	comp	284.543743	0
14	comp	317.923479	0
14	incomp	885.341235	0
14	comp	518.16808	0
14	incomp	384.628034	0
14	comp	384.748912	0
14	comp	284.589144	0
14	incomp	334.346851	0
14	comp	301.288711	0
14	incomp	351.351543	0
14	comp	418.068657	0
14	incomp	451.47909	0
14	incomp	701.769242	0
14	incomp	584.885	0
14	incomp	367.931918	0
14	comp	334.64434	0
14	comp	334.639915	0
14	comp	301.257407	0
14	incomp	401.430106	0
14	comp	434.688619	0
14	comp	418.132876	0
14	comp	384.739546	0
14	incomp	484.83585	0
14	incomp	368.064391	0
14	comp	401.398077	0
14	comp	434.74529	0
14	comp	434.783665	0
14	incomp	501.503511	0
14	incomp	434.739949	0
14	incomp	451.490884	0
14	incomp	418.14368	0
14	comp	468.102273	1
14	incomp	301.292957	0
14	comp	334.699236	1
14	incomp	751.86868	0
14	incomp	334.673757	0
14	incomp	334.608358	0
14	incomp	384.804744	0
14	incomp	351.033315	0
14	comp	351.213363	0
14	comp	384.772116	0
14	incomp	318.014928	0
14	comp	301.227349	0
14	comp	317.896005	0
14	incomp	317.967041	0
14	incomp	284.52238	0
14	comp	301.277665	0
14	incomp	284.670658	1
14	comp	334.648048	0
14	incomp	1202.315261	0
14	comp	451.354152	0
14	comp	318.013858	0
14	incomp	401.433141	0
14	incomp	384.691707	0
14	comp	401.450186	0
14	incomp	318.025821	0
14	incomp	368.058272	0
14	comp	368.064732	0
14	comp	334.713287	0
14	incomp	301.34483	0
14	comp	301.222116	0
14	incomp	367.992342	0
14	comp	317.986599	0
14	comp	451.434046	0
14	incomp	334.623621	0
14	incomp	685.090492	0
14	incomp	318.038399	0
14	incomp	301.180349	0
14	comp	317.898941	0
14	comp	301.268419	0
14	incomp	384.676757	0
14	comp	334.71515	0
14	comp	418.044784	0
14	incomp	584.909144	0
14	incomp	351.317592	0
14	comp	334.669698	0
14	comp	301.304231	0
14	incomp	284.558345	1
14	incomp	401.44218	0
14	incomp	401.380017	0
14	incomp	267.966545	0
14	comp	318.08507	0
14	incomp	484.861818	0
14	incomp	351.303022	0
14	incomp	367.980295	0
14	comp	250.923877	0
14	comp	284.651548	0
14	comp	284.571322	0
14	comp	301.255121	0
14	comp	301.306789	0
14	comp	368.073491	0
14	incomp	284.575319	0
14	incomp	384.698508	0
14	comp	301.301445	0
14	comp	334.670254	0
14	incomp	368.079595	0
14	incomp	351.398715	0
14	incomp	301.331964	0
14	incomp	284.548433	0
14	incomp	317.922099	0
14	incomp	384.639573	0
14	comp	334.682734	0
14	incomp	267.887498	1
14	comp	267.792106	0
14	incomp	301.297538	1
14	incomp	368.088506	0
14	comp	367.936541	0
14	comp	317.959366	0
14	comp	401.431165	0
14	incomp	418.025007	0
14	comp	301.315807	0
14	incomp	401.354393	0
14	incomp	384.758717	0
14	incomp	334.679065	0
14	incomp	401.321509	0
14	incomp	317.975468	0
14	comp	368.073154	0
14	incomp	317.853183	1
14	incomp	384.636553	0
14	comp	484.795176	0
14	incomp	284.648508	1
14	comp	468.182445	0
14	incomp	384.638107	0
14	comp	284.638273	0
14	comp	267.892778	0
14	incomp	351.312385	0
14	comp	318.009742	0
14	incomp	334.571483	0
14	incomp	317.978901	0
14	comp	318.015787	0
14	comp	284.563186	0
14	comp	284.647054	0
14	comp	334.574332	0
14	incomp	367.941026	0
14	incomp	334.621156	0
14	comp	384.754325	0
14	comp	267.580707	0
14	comp	301.342647	0
14	comp	351.347505	0
14	comp	284.569264	0
14	comp	301.311555	0
14	comp	384.769959	0
14	comp	267.937561	0
14	incomp	351.305741	0
14	comp	301.339494	0
14	incomp	201.126598	1
14	incomp	401.412908	0
14	comp	317.953347	0
14	incomp	334.658913	0
14	comp	1085.455171	0
14	comp	368.067708	0
14	incomp	301.283774	1
14	incomp	434.798874	0
14	incomp	301.298275	0
14	incomp	334.635925	0
14	incomp	334.659022	0
14	comp	351.396868	1
14	incomp	301.29305	0
14	incomp	317.622322	0
14	incomp	284.540505	0
14	comp	384.66355	0
14	comp	267.85362	0
14	incomp	351.332731	0
14	comp	317.951205	0
14	incomp	384.699207	0
14	comp	334.634516	0
14	comp	267.957487	0
14	comp	351.33177	0
14	incomp	418.112645	0
14	comp	301.27139	0
14	comp	318.033479	1
14	comp	351.31857	0
14	incomp	251.241289	0
14	incomp	368.02631	0
14	incomp	301.258888	0
14	incomp	451.41696	0
14	comp	351.401863	0
14	incomp	468.181867	0
14	comp	334.619576	0
14	incomp	317.964197	0
14	incomp	267.925426	0
14	incomp	251.273172	0
14	incomp	267.645782	0
14	comp	284.578002	1
14	incomp	334.623154	0
14	comp	401.448877	0
14	incomp	551.599954	0
14	comp	418.099776	0
14	incomp	318.004337	0
14	comp	368.038422	0
14	comp	384.759234	0
14	comp	284.605514	0
14	comp	284.588231	0
14	incomp	451.465025	0
14	incomp	418.178531	0
14	comp	334.588708	0
14	comp	368.072532	0
14	comp	334.609259	0
14	incomp	351.356841	0
14	comp	317.937817	0
14	comp	284.646793	0
14	incomp	267.933491	0
14	comp	334.626894	0
14	incomp	284.639385	0
14	incomp	384.657869	0
14	comp	317.974737	0
14	comp	351.305933	0
14	comp	384.774418	0
15	incomp	584.896377	0
15	comp	317.972374	0
15	comp	334.677224	0
15	incomp	368.064127	0
15	incomp	334.687154	0
15	incomp	368.030802	0
15	incomp	284.632253	0
15	incomp	317.976675	0
15	incomp	401.429453	0
15	incomp	434.783531	0
15	incomp	334.676842	0
15	comp	351.365199	1
15	comp	635.05661	1
15	comp	618.276028	0
15	incomp	351.462565	0
15	comp	484.76723	0
15	comp	334.709285	0
15	comp	601.599036	0
15	incomp	468.097589	0
15	incomp	401.419969	0
15	incomp	384.659043	0
15	comp	317.94514	0
15	incomp	384.699166	0
15	incomp	251.237547	0
15	comp	301.227716	0
15	comp	317.938304	0
15	incomp	301.209821	1
15	comp	368.075427	0
15	comp	368.008136	0
15	comp	318.038743	0
15	comp	301.306384	0
15	incomp	401.384608	1
15	comp	768.471111	0
15	incomp	451.437363	0
15	incomp	418.104867	0
15	comp	317.952148	0
15	comp	351.304229	0
15	comp	417.932852	0
15	incomp	317.863905	1
15	incomp	584.977552	0
15	comp	367.975582	0
15	comp	334.629934	0
15	comp	418.032099	0
15	comp	384.655475	0
15	incomp	451.520087	0
15	incomp	317.965051	0
15	comp	317.984634	1
15	comp	418.036543	1
15	incomp	584.923031	0
15	comp	384.718083	1
15	comp	568.210085	0
15	comp	351.325519	0
15	incomp	418.072246	0
15	incomp	384.710636	0
15	incomp	434.797915	0
15	incomp	451.490882	0
15	incomp	518.211136	0
15	comp	334.639115	0
15	incomp	401.350826	0
15	comp	334.639325	0
15	incomp	384.765368	0
15	comp	434.663365	0
15	incomp	351.400454	0
15	comp	368.011098	0
15	incomp	468.169115	0
15	comp	418.046221	0
15	comp	418.023919	0
15	incomp	318.010823	1
15	incomp	401.122392	0
15	incomp	351.377724	0
15	incomp	351.414954	0
15	incomp	384.766067	0
15	incomp	351.383353	0
15	comp	501.454633	0
15	incomp	384.761834	0
15	comp	484.848871	0
15	incomp	434.83828	0
15	comp	384.748129	0
15	comp	351.353667	0
15	incomp	384.670631	0
15	incomp	401.361368	0
15	comp	334.576393	0
15	incomp	267.891377	1
15	comp	501.474916	0
15	comp	351.39781	0
15	comp	401.388021	0
15	comp	401.394504	0
15	comp	401.369198	0
15	comp	368.023116	0
15	incomp	401.37545	0
15	incomp	317.910809	0
15	incomp	267.923319	0
15	comp	384.760162	0
15	incomp	301.31088	1
15	incomp	401.311	0
15	incomp	334.653701	0
15	comp	401.062869	0
15	comp	284.608144	0
15	incomp	334.683141	0
15	comp	351.343616	0
15	comp	384.756143	0
15	comp	434.797746	0
15	comp	384.68352	0
15	incomp	334.675432	0
15	incomp	317.957786	0
15	incomp	284.625666	0
15	incomp	284.397315	1
15	comp	618.225967	0
15	comp	317.968703	0
15	comp	317.896223	0
15	comp	318.025018	0
15	incomp	301.336069	1
15	comp	351.26774	0
15	comp	351.221709	0
15	incomp	318.042728	1
15	comp	701.787034	0
15	incomp	484.877194	0
15	comp	484.816409	0
15	incomp	367.98159	0
15	comp	334.654705	0
15	incomp	351.312008	0
15	comp	301.327293	1
15	comp	685.096462	0
15	comp	351.298316	0
15	comp	351.353237	0
15	incomp	334.612622	0
15	comp	351.318166	0
15	incomp	584.963798	0
15	comp	568.171067	0
15	incomp	401.348305	0
15	comp	334.59442	0
15	comp	317.932748	0
15	incomp	418.137686	0
15	incomp	468.191018	0
15	comp	585.000606	0
15	comp	318.0162	0
15	comp	468.119545	0
15	comp	317.93873	0
15	incomp	401.415538	0
15	incomp	384.667196	0
15	incomp	534.847303	0
15	comp	401.402091	0
15	incomp	401.446793	0
15	incomp	334.655298	0
15	incomp	418.056081	0
15	comp	334.661276	0
15	comp	301.238458	0
15	incomp	317.975919	1
15	comp	367.996684	0
15	comp	318.01328	0
15	incomp	418.152013	0
15	incomp	351.408289	0
15	incomp	317.967708	0
15	comp	484.897377	0
15	incomp	351.235448	0
15	comp	584.926242	0
15	incomp	451.400922	0
15	incomp	334.623099	0
15	comp	317.948822	0
15	incomp	451.414557	0
15	incomp	401.342219	0
15	incomp	334.599568	0
15	incomp	301.311189	0
15	incomp	317.95727	0
15	comp	300.950387	1
15	comp	468.207479	0
15	comp	334.697347	0
15	incomp	401.385272	0
15	incomp	384.657356	0
15	comp	1202.370943	0
15	comp	317.931037	0
15	incomp	334.63178	0
15	comp	334.660757	1
15	incomp	451.43207	0
15	incomp	384.751769	0
15	incomp	334.525142	0
15	incomp	468.127922	0
15	comp	334.639614	1
15	incomp	368.060208	0
15	incomp	334.700672	0
15	comp	468.162661	0
15	comp	301.320886	0
15	comp	351.211052	0
15	comp	351.347743	0
15	comp	301.385427	0
15	incomp	284.563244	1
15	incomp	434.774053	0
15	incomp	384.75319	0
15	incomp	334.722877	0
15	incomp	334.710378	0
15	comp	384.670843	0
15	incomp	451.475075	0
15	incomp	384.736806	0
15	comp	284.641849	1
15	comp	418.193508	0
15	incomp	401.441956	1
15	incomp	384.67534	1
15	comp	384.663606	0
15	comp	384.659823	0
15	comp	351.409866	0
15	comp	384.738048	0
15	comp	351.328927	0
15	incomp	351.32773	0
15	comp	518.227816	0
15	comp	418.097408	0
15	incomp	334.599211	0
15	incomp	317.922633	0
15	comp	351.283544	1
15	incomp	384.690381	0
15	comp	534.953825	0
15	comp	418.139425	0
15	incomp	484.848552	0
15	comp	367.921855	1
15	incomp	534.78782	0
15	incomp	368.018173	0
15	comp	367.980279	0
15	comp	301.291926	0
15	incomp	301.273675	1
15	incomp	368.094414	0
15	incomp	351.343359	0
15	comp	368.075695	0
15	comp	418.141485	0
